Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668515702,100,,Aggregated,1.500000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,155,0,61000.0,57706.028011929026,24943.767855000002,88654.24594,90.0
1668515703,100,,Aggregated,1.600000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,156,0,61000.0,57720.12510935897,24943.767855000002,88654.24594,90.0
1668515704,100,,Aggregated,1.600000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,156,0,61000.0,57720.12510935897,24943.767855000002,88654.24594,90.0
1668515705,100,,Aggregated,1.500000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,157,0,61000.0,57726.17601734394,24943.767855000002,88654.24594,90.0
1668515706,100,,Aggregated,1.300000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,158,0,61000.0,57784.82744934809,24943.767855000002,88654.24594,90.0
1668515707,100,,Aggregated,1.100000,0.000000,61000,65000,68000,70000,78000,84000,86000,88000,89000,89000,89000,159,0,61000.0,57883.06966925157,24943.767855000002,88654.24594,90.0
1668515708,100,,Aggregated,1.100000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,163,0,61000.0,57955.59630566257,24943.767855000002,88654.24594,90.0
1668515709,100,,Aggregated,1.200000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,165,0,61000.0,58029.95694270908,24943.767855000002,88654.24594,90.0
1668515710,100,,Aggregated,1.200000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,167,0,61000.0,58114.70265840119,24943.767855000002,88654.24594,90.0
1668515711,100,,Aggregated,1.200000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,167,0,61000.0,58114.70265840119,24943.767855000002,88654.24594,90.0
1668515712,100,,Aggregated,1.600000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,168,0,61000.0,58152.2000165,24943.767855000002,88654.24594,90.0
1668515713,100,,Aggregated,1.400000,0.000000,61000,65000,68000,70000,77000,84000,86000,88000,89000,89000,89000,170,0,61000.0,58187.48274379411,24943.767855000002,88654.24594,90.0
1668515714,100,,Aggregated,1.200000,0.000000,61000,64000,68000,70000,75000,84000,86000,88000,89000,89000,89000,172,0,61000.0,58234.92999227906,24943.767855000002,88654.24594,90.0
1668515715,100,,Aggregated,1.300000,0.000000,61000,64000,67000,70000,75000,84000,86000,88000,89000,89000,89000,174,0,61000.0,58260.064736551714,24943.767855000002,88654.24594,90.0
1668515716,100,,Aggregated,1.400000,0.000000,61000,64000,67000,70000,75000,84000,86000,88000,89000,89000,89000,175,0,61000.0,58266.123177285706,24943.767855000002,88654.24594,90.0
1668515717,100,,Aggregated,1.400000,0.000000,61000,64000,67000,70000,75000,84000,86000,88000,89000,89000,89000,175,0,61000.0,58266.123177285706,24943.767855000002,88654.24594,90.0
1668515718,100,,Aggregated,1.700000,0.000000,61000,64000,67000,69000,75000,84000,86000,88000,89000,89000,89000,177,0,61000.0,58312.23806845762,24943.767855000002,88654.24594,90.0
1668515719,100,,Aggregated,1.700000,0.000000,61000,64000,67000,69000,75000,84000,86000,88000,89000,89000,89000,178,0,61000.0,58350.32612921348,24943.767855000002,88654.24594,90.0
1668515720,100,,Aggregated,1.400000,0.000000,61000,64000,67000,69000,75000,83000,86000,88000,89000,89000,89000,183,0,61000.0,58404.69381469399,24943.767855000002,88654.24594,90.0
